type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7
1859,0.8714579343795776,0.24676600098609924,-0.4617321193218231,0.5348709225654602,-0.0016085549723356962,0.5930290818214417,0.12156807631254196,-0.17454273998737335
1860,0.9178839921951294,0.2046012431383133,-0.5169892311096191,0.540626585483551,-0.09664655476808548,0.5361438989639282,0.17018121480941772,-0.17207743227481842
1861,0.9077954888343811,0.20362761616706848,-0.417667031288147,0.5028183460235596,-0.019335750490427017,0.5480722188949585,0.05869339033961296,-0.15833644568920135
1862,0.8520306944847107,0.14932240545749664,-0.4394517242908478,0.5413413047790527,0.020269233733415604,0.597086489200592,0.08769820630550385,-0.16620570421218872
1863,0.8306337594985962,0.3467070460319519,-0.57541823387146,0.5277020335197449,0.013229706324636936,0.5795841217041016,0.16062702238559723,-0.2558979392051697
1864,0.7009516358375549,0.9557263851165771,-0.12233734130859375,-0.6297802329063416,-0.382650226354599,0.5648625493049622,0.23965656757354736,0.3120495080947876
1865,0.9312500953674316,0.2018178254365921,-0.5212623476982117,0.5963598489761353,-0.067578986287117,0.610820472240448,0.16265437006950378,-0.24227803945541382
1866,0.903051495552063,0.24959391355514526,-0.4470606744289398,0.528968870639801,-0.06080309674143791,0.640195369720459,0.14786234498023987,-0.24144473671913147
1867,0.8780335783958435,0.2721865177154541,-0.524060845375061,0.6049665808677673,-0.13388486206531525,0.4697824716567993,0.1870710700750351,-0.18358786404132843
1868,0.9478413462638855,0.18081383407115936,-0.4895515739917755,0.5704387426376343,-0.0230021420866251,0.542317807674408,0.07252001762390137,-0.13277408480644226
1869,0.8531776070594788,0.15493008494377136,-0.4596898853778839,0.4874614179134369,0.030756764113903046,0.5921247601509094,0.20179584622383118,-0.1990428864955902
1870,0.8996519446372986,0.17901630699634552,-0.38851937651634216,0.6400765776634216,0.04500706493854523,0.59591144323349,0.12710660696029663,-0.1930660605430603
1871,0.8708845973014832,0.18780511617660522,-0.49179935455322266,0.5005030632019043,-0.01810249499976635,0.6295796036720276,0.03607293218374252,-0.13788650929927826
1872,0.841911256313324,0.2190340906381607,-0.4763812720775604,0.49209004640579224,-0.039398740977048874,0.6010320782661438,0.08647841215133667,-0.17793793976306915
1873,0.6721088886260986,0.9256511926651001,-0.14810645580291748,-0.6305047869682312,-0.4571736454963684,0.6095585823059082,0.1627456694841385,0.2886902987957001
1874,0.8564697504043579,0.24740144610404968,-0.5018718242645264,0.5608181953430176,-0.04369046911597252,0.5957376956939697,0.1442898064851761,-0.24187977612018585
1875,0.9306928515434265,0.20599158108234406,-0.525926411151886,0.5837352871894836,0.024653160944581032,0.6435207724571228,0.12465902417898178,-0.21062977612018585
1876,0.934334397315979,0.1924247294664383,-0.4949754476547241,0.5895940661430359,0.06429795920848846,0.6694386601448059,0.0483161099255085,-0.15204015374183655
1877,0.6076837778091431,0.9215137362480164,-0.09864644706249237,-0.694076418876648,-0.38390856981277466,0.6387356519699097,0.18246743083000183,0.2794378101825714
1878,0.8992075324058533,0.22328878939151764,-0.425688773393631,0.56082683801651,-0.005759125575423241,0.6656322479248047,0.08099833130836487,-0.23648330569267273
1879,0.10834844410419464,0.9494343996047974,-1.1958563327789307,-0.10622423142194748,-0.2789725065231323,1.1165677309036255,0.9851487278938293,-0.21573786437511444
1880,0.8802340030670166,0.18381236493587494,-0.4795302748680115,0.5098704099655151,0.0668192058801651,0.668621838092804,0.04276204854249954,-0.17075806856155396
1881,0.6489218473434448,0.8771116137504578,-0.12940950691699982,-0.649246871471405,-0.346270889043808,0.5513182282447815,0.22806063294410706,0.27873992919921875
1882,0.923517107963562,0.23000037670135498,-0.5173396468162537,0.5473595261573792,-0.07936175167560577,0.5596930980682373,0.17132176458835602,-0.23501497507095337
1883,0.07142899185419083,0.9600793123245239,-1.1892690658569336,-0.10583724081516266,-0.3246845304965973,0.9972161054611206,1.0175414085388184,-0.1511313021183014
1884,0.8846257925033569,0.2943502366542816,-0.5360659956932068,0.5241076350212097,0.03461434319615364,0.5831632614135742,0.06668349355459213,-0.2059038281440735
1885,0.9039409160614014,0.21964967250823975,-0.5669414401054382,0.5982735753059387,-0.05852322652935982,0.5836528539657593,0.1573723703622818,-0.2801278829574585
1886,0.565517783164978,0.9383887648582458,-0.10805895179510117,-0.5739302635192871,-0.33120936155319214,0.5803142786026001,0.2748550474643707,0.29903843998908997
1887,0.8975914716720581,0.2524941563606262,-0.5045903921127319,0.48592138290405273,0.03819464147090912,0.5284297466278076,0.16436097025871277,-0.2732875943183899
1888,0.9156017899513245,0.25097373127937317,-0.4919479787349701,0.5428475141525269,-0.039733778685331345,0.5949999094009399,0.08478408306837082,-0.2150365114212036
1889,0.8684033155441284,0.19255992770195007,-0.4502433240413666,0.5127307772636414,-0.005288227926939726,0.5506288409233093,0.11874941736459732,-0.17340388894081116
1890,0.8535029292106628,0.17427928745746613,-0.5181416869163513,0.6260679364204407,-0.03266283497214317,0.6073918342590332,0.15820463001728058,-0.1856047660112381
1891,0.9273012280464172,0.20596179366111755,-0.4986712634563446,0.6156830191612244,-0.022951899096369743,0.5493565797805786,0.11624588817358017,-0.18928688764572144
1892,0.6358094811439514,1.0134227275848389,-0.17079415917396545,-0.6732474565505981,-0.3845660090446472,0.5484797954559326,0.2466598004102707,0.21395237743854523
1893,0.8730176091194153,0.2375921756029129,-0.4281596839427948,0.5279937386512756,0.009454973973333836,0.5304543375968933,0.18423466384410858,-0.14270849525928497
1894,0.6138431429862976,0.9612184762954712,-0.06923354417085648,-0.6801515221595764,-0.3374910354614258,0.5516504645347595,0.3119795620441437,0.24325203895568848
1895,0.8319010138511658,0.29180362820625305,-0.5515837669372559,0.6439521908760071,-0.027967901900410652,0.5771867632865906,0.010028182528913021,-0.2593790590763092
1896,0.7531111240386963,0.2593955099582672,-0.4120560884475708,0.46195051074028015,0.0525287464261055,0.5686423778533936,0.16516046226024628,-0.2218213677406311
1897,0.6575362086296082,0.9107127785682678,-0.12783262133598328,-0.6876473426818848,-0.35877978801727295,0.6253660917282104,0.2073342353105545,0.28345543146133423
1898,0.8511267900466919,0.21370580792427063,-0.4183449149131775,0.5170926451683044,-0.07812361419200897,0.5529717206954956,0.07199558615684509,-0.1702686846256256
1899,0.8790599703788757,0.2449909895658493,-0.559345006942749,0.5878755450248718,0.01606498658657074,0.6801886558532715,0.11324802041053772,-0.18594443798065186
1900,0.8711764216423035,0.2748349606990814,-0.5697609186172485,0.6294724941253662,0.016349773854017258,0.6473615169525146,0.17669777572155,-0.21153376996517181
1901,0.594005823135376,0.8929400444030762,-0.08690626919269562,-0.6915183663368225,-0.33891913294792175,0.591725766658783,0.2373267263174057,0.2488391250371933
1902,0.9039297103881836,0.22999204695224762,-0.49555346369743347,0.5498598217964172,-0.10134449601173401,0.6421658992767334,0.11498083174228668,-0.22287335991859436
1903,0.8828522562980652,0.14857594668865204,-0.3910106420516968,0.6114768385887146,-0.041196878999471664,0.689598023891449,0.1604076623916626,-0.12619885802268982
1904,0.8589615821838379,0.14047573506832123,-0.4362064003944397,0.5943136215209961,0.12002752721309662,0.6314347386360168,0.12235457450151443,-0.2019214779138565
1905,0.8920895457267761,0.18060345947742462,-0.49362877011299133,0.54979008436203,-0.013595101423561573,0.6241445541381836,0.11333268880844116,-0.1929963082075119
1906,0.7579196691513062,0.19560948014259338,-0.3626587688922882,0.4688245356082916,-0.061808835715055466,0.5766074657440186,0.0904577448964119,-0.18561430275440216
1907,0.8735690712928772,0.25089675188064575,-0.6409139037132263,0.5179832577705383,-0.05353624373674393,0.5801172852516174,0.13803212344646454,-0.20531058311462402
1908,0.8112438917160034,0.22992625832557678,-0.4043549597263336,0.5240687727928162,-0.004592929035425186,0.5688462853431702,0.032299481332302094,-0.15272775292396545
1909,0.8899242281913757,0.26145288348197937,-0.48752087354660034,0.6480541229248047,0.03022240288555622,0.5968108177185059,0.10064665228128433,-0.220124289393425
1910,0.5655285120010376,0.9530475735664368,-0.14783333241939545,-0.6231948137283325,-0.3411008417606354,0.5810169577598572,0.23643547296524048,0.27003589272499084
1911,0.8914164304733276,0.21069414913654327,-0.44097277522087097,0.487016499042511,-0.017072128131985664,0.5831494927406311,0.09788329899311066,-0.1275988072156906
1912,0.8964037299156189,0.23327909409999847,-0.535394549369812,0.5184082388877869,-0.015288765542209148,0.5312128663063049,0.0837852731347084,-0.19324685633182526
1913,0.8282611966133118,0.21279659867286682,-0.49096715450286865,0.6205309629440308,-0.1486789733171463,0.5744361281394958,0.06490465998649597,-0.18463674187660217
1914,0.6520748734474182,0.9295161366462708,-0.14655272662639618,-0.6297401189804077,-0.363221138715744,0.6062019467353821,0.3138920068740845,0.20463289320468903
1915,0.8980986475944519,0.19222843647003174,-0.4289630949497223,0.5376666784286499,0.016705326735973358,0.6084678769111633,0.06542675197124481,-0.17217788100242615
1916,0.47338300943374634,0.9636654853820801,0.3029497265815735,1.6079128980636597,0.16962067782878876,0.15790705382823944,0.37626466155052185,0.0019166800193488598
1917,0.9362923502922058,1.179877758026123,1.307418704032898,0.8543760180473328,0.6242033839225769,0.5850479006767273,0.5482690334320068,-0.00896485149860382
1918,0.45737361907958984,0.9012969136238098,0.2349153608083725,1.6480214595794678,0.05622849240899086,0.12986049056053162,0.38304808735847473,0.025403326377272606
1919,0.9899492263793945,1.2452828884124756,1.2956992387771606,0.8118309378623962,0.5870741009712219,0.5582820177078247,0.5785412192344666,-0.10472371429204941
1920,0.3501032590866089,0.8914538621902466,0.28605639934539795,1.5946215391159058,0.10368931293487549,0.23784135282039642,0.49594804644584656,-0.011446473188698292
1921,0.46127909421920776,0.9589051604270935,0.2743784189224243,1.6394113302230835,0.10049456357955933,0.10730313509702682,0.4139002561569214,-0.04539823904633522
1922,1.125833511352539,1.1100751161575317,-0.44964200258255005,-0.036833301186561584,-0.5925686359405518,-0.11085065454244614,0.6100601553916931,-0.09999816119670868
1923,0.010677164420485497,0.510407567024231,-0.15993289649486542,0.1840256005525589,0.10009470582008362,0.17537738382816315,0.242562398314476,0.7306651473045349
1924,-0.007437254302203655,0.4908384084701538,-0.21892255544662476,0.142093226313591,-0.02746989205479622,0.16696536540985107,0.1958683878183365,0.7217147946357727
1925,0.027096474543213844,0.49728646874427795,-0.14085690677165985,0.2263241708278656,-0.0437067449092865,0.13840830326080322,0.3455856144428253,0.7972286939620972
1926,1.1394081115722656,1.1274923086166382,-0.4169067144393921,0.0012004032032564282,-0.7435312271118164,-0.12603555619716644,0.5879402756690979,-0.07543642818927765
1927,0.5662413835525513,0.9975546598434448,-0.08903007954359055,-0.6462937593460083,-0.40130382776260376,0.5806360840797424,0.3155629336833954,0.18661482632160187
1928,0.014868217520415783,0.5412575006484985,-0.28174105286598206,0.1519194096326828,0.014966816641390324,0.22135646641254425,0.26946011185646057,0.7484115362167358
1929,-0.03013990819454193,0.5391037464141846,-0.1215556338429451,0.13948474824428558,-0.037415891885757446,0.19137901067733765,0.20162546634674072,0.6949301958084106
1930,1.0601205825805664,1.1181851625442505,-0.5002084374427795,-0.016702814027667046,-0.6827373504638672,-0.023729689419269562,0.6572511792182922,-0.10934660583734512
1931,0.5944260358810425,0.8578616976737976,-0.1267942190170288,-0.6607763767242432,-0.2356206774711609,0.6188383102416992,0.2483556568622589,0.27509400248527527
1932,0.01877446472644806,0.5335673689842224,-0.20183104276657104,0.09431032836437225,0.020384637638926506,0.17863725125789642,0.13581916689872742,0.715182900428772
1933,0.005231114104390144,0.4777904450893402,-0.16485381126403809,0.031617749482393265,-0.021464651450514793,0.16894441843032837,0.20491698384284973,0.7624669075012207
1934,1.1705225706100464,1.1781715154647827,-0.43439602851867676,-0.009548978880047798,-0.6596990823745728,-0.1431737244129181,0.6246538162231445,-0.06577330082654953
1935,0.5393136739730835,0.9259778261184692,-0.08475498110055923,-0.6376559734344482,-0.3783743977546692,0.567326545715332,0.2862030267715454,0.24930235743522644
1936,0.0081790154799819,0.5031622052192688,-0.24469637870788574,0.14300455152988434,0.10161326825618744,0.22533901035785675,0.2156895101070404,0.6984180212020874
1937,0.10883782058954239,0.4549064636230469,-0.19336369633674622,0.19052889943122864,0.014953464269638062,0.1822013109922409,0.16408321261405945,0.7423378825187683
1938,1.0726027488708496,0.47860124707221985,0.3039720952510834,0.06984929740428925,-0.7794884443283081,0.6331092715263367,-0.11497675627470016,0.3700767159461975
1939,1.0604172945022583,0.5650135278701782,0.348802775144577,0.01963561214506626,0.057781804352998734,0.11048067361116409,0.707125723361969,0.779393196105957
1940,1.0617121458053589,0.5163605213165283,0.3518814742565155,0.06004970893263817,0.006379439029842615,0.08393730968236923,0.7233836054801941,0.5883177518844604
1941,0.9594417810440063,0.4883301556110382,0.35404613614082336,0.0876363068819046,-0.009093377739191055,0.12367463856935501,0.7258575558662415,0.791580080986023
1942,0.3905048966407776,0.9289655089378357,0.012015990912914276,0.9486278891563416,1.2773616313934326,0.6840057969093323,0.1847161501646042,-0.10361326485872269
1943,0.6044716835021973,0.8608942627906799,-0.1317598968744278,-0.626360297203064,-0.2830407917499542,0.5429861545562744,0.21394050121307373,0.25349581241607666
1944,0.8789790868759155,0.2376231849193573,-0.4536995589733124,0.5260931253433228,0.024957748129963875,0.5630336999893188,-0.01929325796663761,-0.135543555021286
1945,0.9035254716873169,0.15433937311172485,-0.4800446629524231,0.5462955236434937,-0.04008319228887558,0.6081357002258301,0.07452073693275452,-0.15383008122444153
1946,0.5392669439315796,1.3938555717468262,0.9673405885696411,0.6645236611366272,0.04682014510035515,-0.09822443127632141,-0.3945557475090027,1.2187474966049194
1947,0.3396289646625519,1.933716058731079,0.3690924048423767,-0.018950149416923523,-0.9986961483955383,0.16564208269119263,-0.5611664652824402,0.37619301676750183
1948,0.39422833919525146,1.4458431005477905,-0.43549108505249023,1.089181661605835,-1.1011234521865845,-0.17531023919582367,-0.4583378732204437,-0.08366557955741882
1949,0.33940589427948,1.3950451612472534,-0.4372849464416504,1.1039456129074097,-1.0482292175292969,-0.06512822955846786,-0.5812910795211792,-0.053498394787311554
1950,0.42468419671058655,0.9206042885780334,0.01752557046711445,0.9345269799232483,1.30501127243042,0.5861117839813232,0.18323001265525818,-0.11660874634981155
1951,0.9162245988845825,0.2148991972208023,-0.4859555959701538,0.5275002121925354,-0.07165249437093735,0.5755323767662048,0.15458916127681732,-0.21227535605430603
1952,0.006971065420657396,0.45504993200302124,-0.24520473182201385,0.1705072522163391,0.047937240451574326,0.23514069616794586,0.26352009177207947,0.697359561920166
1953,0.8780720233917236,0.21412378549575806,-0.4490644037723541,0.5659422874450684,0.012594573199748993,0.5561367273330688,0.08251535147428513,-0.17958436906337738
1954,0.3607999086380005,1.0471311807632446,0.074186772108078,0.9944004416465759,1.3094133138656616,0.6166645884513855,0.10015907883644104,-0.17834487557411194
1955,0.6831490993499756,0.8702783584594727,-0.11375831812620163,-0.5986967086791992,-0.3836982846260071,0.5596304535865784,0.24891304969787598,0.23161101341247559
1956,0.0553523451089859,0.4877035319805145,-0.21321944892406464,0.1321524679660797,0.0576123371720314,0.14532075822353363,0.16599413752555847,0.7346068620681763
1957,0.8330675363540649,0.14797966182231903,-0.48924222588539124,0.5098071694374084,0.079228475689888,0.6512397527694702,0.16690494120121002,-0.20277012884616852
1958,0.4399626851081848,0.9167532920837402,-0.0037996708415448666,0.8369324207305908,1.2749221324920654,0.5431091785430908,0.14842669665813446,-0.11394389718770981
1959,0.6490461826324463,0.9768559336662292,-0.1121046245098114,-0.6548490524291992,-0.3395177721977234,0.6182308197021484,0.22729487717151642,0.27685555815696716
1960,0.8956278562545776,0.24599629640579224,-0.49680641293525696,0.49875783920288086,-0.04256749898195267,0.578125,0.14430561661720276,-0.2162039428949356
1961,0.06907759606838226,0.45775899291038513,-0.194293811917305,0.12123848497867584,-0.028508096933364868,0.14770567417144775,0.2669124901294708,0.670646071434021
1962,1.0349433422088623,1.1308975219726562,-0.4506285786628723,-0.009026234038174152,-0.6349515318870544,-0.0652206689119339,0.6313443779945374,-0.10230732709169388
1963,1.0840100049972534,0.496662437915802,0.24849818646907806,-0.02397025376558304,-0.782050609588623,0.6849178671836853,-0.13832922279834747,0.3237800896167755
1964,-0.017983004450798035,0.5406813025474548,-0.2767930030822754,0.11084602773189545,0.07243584096431732,0.174536794424057,0.22594699263572693,0.6913272738456726
1965,1.0996416807174683,1.2060294151306152,-0.46723484992980957,0.030080795288085938,-0.6590049862861633,-0.1359630823135376,0.6186003088951111,-0.09917540103197098
1966,1.2107049226760864,0.5078409910202026,0.3300233483314514,-0.07506114989519119,-0.750863254070282,0.6982870101928711,-0.15473385155200958,0.32839587330818176
1967,0.015742897987365723,0.5438109040260315,-0.32001572847366333,0.19503405690193176,-0.003308429615572095,0.2331344038248062,0.22853508591651917,0.7763627767562866
1968,0.6641790866851807,0.8766331076622009,-0.13092868030071259,-0.6259067058563232,-0.3681798279285431,0.5627098679542542,0.2318708598613739,0.25325149297714233
1969,1.0246855020523071,0.5027320981025696,0.356671541929245,0.10886012762784958,0.028183499351143837,0.10587463527917862,0.7197502255439758,0.8179832696914673
1970,0.9915671348571777,0.4421963691711426,0.3165729343891144,0.040521081537008286,-0.027898868545889854,0.20707380771636963,0.7081494331359863,0.6542895436286926
1971,0.7899775505065918,0.13581864535808563,-0.511620819568634,0.5565471053123474,-0.05931025743484497,0.540077269077301,0.14238989353179932,-0.15531644225120544
1972,0.9645674228668213,0.4878898859024048,0.3336504399776459,0.10758547484874725,0.008009591139853,0.1405053585767746,0.6594550013542175,0.7729611992835999
1973,0.9918810725212097,0.5137547254562378,0.40481463074684143,0.148332417011261,-0.015633126720786095,0.07668523490428925,0.6548066139221191,0.7460644841194153
1974,-0.13548092544078827,1.2996680736541748,0.5458148717880249,1.3003826141357422,0.025234127417206764,0.3194648027420044,-0.5312942266464233,0.8941271901130676
1975,0.4257631003856659,0.9477559328079224,0.36497414112091064,1.6309007406234741,0.07917492836713791,0.20016874372959137,0.4190596640110016,-0.06870784610509872
1976,0.4149167239665985,0.9638310074806213,0.3076792061328888,1.6357797384262085,0.062204379588365555,0.2232581079006195,0.354420006275177,-0.05225009471178055
1977,0.9503257870674133,1.1989314556121826,1.3242608308792114,0.7973982095718384,0.6257793307304382,0.5678934454917908,0.4922720491886139,-0.018021872267127037
1978,0.48013076186180115,0.9233502745628357,0.2597423195838928,1.5927139520645142,0.11116071045398712,0.1384202092885971,0.38513270020484924,0.029201708734035492
1979,0.41472259163856506,0.910520076751709,0.260502427816391,1.6517220735549927,0.06670448929071426,0.1875571310520172,0.33593517541885376,-0.016188936308026314
1980,0.8596011996269226,1.2412793636322021,1.289564847946167,0.8192788362503052,0.5713129043579102,0.4573403000831604,0.5826725363731384,-0.009457150474190712
1981,-0.0730651319026947,1.3720817565917969,0.5990867614746094,1.3494484424591064,0.03574570640921593,0.25355610251426697,-0.4859062433242798,0.8323928713798523
1982,0.4221876561641693,0.9544620513916016,0.26373761892318726,1.671489953994751,0.0025479597970843315,0.20535320043563843,0.4784957468509674,-0.05314861238002777
1983,0.9392761588096619,1.2959290742874146,1.3410146236419678,0.8459235429763794,0.5116139650344849,0.5393414497375488,0.4817858338356018,-0.04077763855457306
1984,-0.02316153421998024,1.3201863765716553,0.6186028718948364,1.1797624826431274,0.03515687212347984,0.2925954759120941,-0.5450836420059204,0.8331013917922974
1985,0.3964703679084778,0.9387465715408325,0.2906947135925293,1.6311122179031372,0.1616460233926773,0.21015848219394684,0.34769612550735474,-0.041124358773231506
1986,0.6681652069091797,0.9755629897117615,-0.048715099692344666,-0.7058650255203247,-0.37062785029411316,0.6088500618934631,0.21284790337085724,0.27162614464759827
1987,0.045283179730176926,0.5327293276786804,-0.15244396030902863,0.17485544085502625,0.027749845758080482,0.24755308032035828,0.26187315583229065,0.7406768202781677
1988,0.029482467100024223,0.4850040674209595,-0.28172674775123596,0.1663423776626587,0.0037645860575139523,0.13822464644908905,0.2255041003227234,0.7360536456108093
1989,0.018053336068987846,0.5103458762168884,-0.1996803879737854,0.1898179054260254,0.04858874902129173,0.20116746425628662,0.23598003387451172,0.6858987212181091
1990,0.7962121367454529,0.21364626288414001,-0.5415162444114685,0.5343751907348633,0.01706034503877163,0.5589162707328796,0.10535252839326859,-0.17341776192188263
1991,0.05375611409544945,0.4693762958049774,-0.3011479675769806,0.183554545044899,0.07727265357971191,0.18077068030834198,0.17225486040115356,0.7726296186447144
1992,0.019074900075793266,0.5264229774475098,-0.1913479119539261,0.18048889935016632,0.04301535338163376,0.23051166534423828,0.19294482469558716,0.7279607057571411
1993,-0.04068903252482414,0.470503032207489,-0.2735646367073059,0.19549724459648132,-0.04879942163825035,0.27660632133483887,0.357738733291626,0.68105149269104
1994,0.884711503982544,0.20616358518600464,-0.49352750182151794,0.48989367485046387,0.07003539055585861,0.5730318427085876,0.04546332731842995,-0.19972547888755798
1995,0.6397920250892639,0.9080764055252075,-0.108698770403862,-0.6542914509773254,-0.4311499297618866,0.624139130115509,0.2088412195444107,0.27729395031929016
1996,0.01605345495045185,0.4295502007007599,-0.11984242498874664,0.164441779255867,0.09721609950065613,0.23505577445030212,0.2929064929485321,0.6305050849914551
1997,0.0513860285282135,0.4636828303337097,-0.17529970407485962,0.14023318886756897,0.032031845301389694,0.1602078527212143,0.2609173357486725,0.6848705410957336
1998,0.92527174949646,0.19696936011314392,-0.4839777946472168,0.5465480089187622,-0.0069236550480127335,0.5452941060066223,0.15350733697414398,-0.21438637375831604
1999,0.640524685382843,0.9191322326660156,-0.1618887335062027,-0.6543458104133606,-0.32001540064811707,0.5805085301399231,0.22224216163158417,0.22387614846229553
2000,-0.0037694342900067568,0.4698413014411926,-0.23615212738513947,0.18061254918575287,0.02074977569282055,0.21450471878051758,0.21740177273750305,0.6918213963508606
2001,-0.07499045133590698,0.5872009992599487,-0.24575699865818024,0.1273995339870453,0.030516479164361954,0.19856761395931244,0.12898032367229462,0.7217798233032227
2002,0.8758785724639893,0.1869814246892929,-0.48052164912223816,0.47123241424560547,-0.09369922429323196,0.5142166614532471,0.1480216681957245,-0.1531754434108734
2003,0.6135959029197693,0.9347400069236755,-0.06540250033140182,-0.6068054437637329,-0.37309664487838745,0.5941773056983948,0.20283840596675873,0.31636905670166016
2004,0.03983907774090767,0.5087012052536011,-0.2673523724079132,0.12726882100105286,0.0183098167181015,0.18826808035373688,0.2016364485025406,0.6916621327400208
2005,-0.022114690393209457,0.5486074090003967,-0.20676040649414062,0.1424412578344345,-0.044222667813301086,0.20577402412891388,0.228282168507576,0.7078848481178284
2006,0.04861823096871376,1.251833438873291,0.13069529831409454,-0.16122330725193024,0.6471474170684814,1.003808617591858,-0.14313074946403503,0.03372422605752945
2007,1.013480305671692,0.4872739613056183,0.25229525566101074,0.04315004497766495,-0.7002041935920715,0.6845782399177551,-0.12416676431894302,0.36053797602653503
2008,0.028466377407312393,0.5748099088668823,-0.2802404761314392,0.16158950328826904,0.07525846362113953,0.1846916228532791,0.22939524054527283,0.749614953994751
2009,-0.005540060345083475,0.4963919222354889,-0.25418660044670105,0.11261862516403198,0.11383122205734253,0.25195255875587463,0.20788587629795074,0.7099176049232483
2010,0.8678663969039917,0.2810209095478058,-0.549508810043335,0.5365920066833496,-0.05549648031592369,0.5576475858688354,0.12575370073318481,-0.2022077888250351
2011,1.067105770111084,0.43677055835723877,0.2261231541633606,-0.04704677686095238,-0.7086927890777588,0.6564037799835205,-0.1999826282262802,0.3508739769458771
2012,-0.0355679951608181,0.5517728328704834,-0.27184203267097473,0.16553610563278198,0.046990953385829926,0.20759187638759613,0.14458459615707397,0.8118465542793274
2013,0.05211392790079117,0.5013861656188965,-0.1493949443101883,0.1329537332057953,-0.06835166364908218,0.14000840485095978,0.30264440178871155,0.7633488178253174
2014,0.9253098368644714,0.1865755021572113,-0.4566740393638611,0.6113187074661255,-0.17367511987686157,0.5875691175460815,0.1120237484574318,-0.13517114520072937
2015,0.06482201814651489,1.16879141330719,0.14989104866981506,-0.1965511292219162,0.6603123545646667,1.0068161487579346,-0.15002413094043732,0.08294117450714111
2016,1.0573201179504395,0.41206178069114685,0.19561219215393066,0.03405766561627388,-0.716522753238678,0.6640611290931702,-0.1787056028842926,0.4264577329158783
2017,-0.01651838794350624,0.5788673162460327,-0.13045065104961395,0.11364825069904327,0.08195747435092926,0.18380187451839447,0.214090496301651,0.7108884453773499
2018,0.9399714469909668,0.23512102663516998,-0.49476996064186096,0.5504163503646851,0.0024480267893522978,0.6396839022636414,0.07479595392942429,-0.2233390510082245
2019,0.1263393610715866,1.2652519941329956,0.10086933523416519,-0.2520174980163574,0.7612529397010803,1.0202172994613647,-0.15903596580028534,0.07613084465265274
2020,1.0063828229904175,0.46437522768974304,0.19795481860637665,-0.004307754337787628,-0.7161734700202942,0.6353486180305481,-0.17756374180316925,0.3872086703777313
2021,0.05015089735388756,0.5336887836456299,-0.27951470017433167,0.10131724923849106,0.07000022381544113,0.18947365880012512,0.12428424507379532,0.7789345383644104
2022,1.163558006286621,1.1416599750518799,-0.4683340787887573,-0.03845065087080002,-0.5964562892913818,-0.12591426074504852,0.6065671443939209,-0.08573593199253082
2023,1.2009785175323486,1.2832781076431274,0.2574063539505005,-0.19571061432361603,0.22965601086616516,0.31112197041511536,-0.3797721862792969,-0.14261503517627716
2024,1.0967047214508057,0.4820839762687683,0.27080243825912476,-0.0034745479933917522,0.11221097409725189,0.12712588906288147,0.7064412236213684,0.7341089844703674
2025,0.9838011860847473,0.5391190648078918,0.34209784865379333,0.015955179929733276,-0.007385894190520048,0.12719455361366272,0.7658628821372986,0.7377846837043762
2026,0.21255749464035034,1.3734337091445923,0.881645917892456,0.033781375735998154,0.9973005056381226,0.8436021208763123,0.9113802909851074,0.2388184368610382
2027,-0.014426776207983494,0.5374475717544556,-0.18888816237449646,0.09990709275007248,0.03254356235265732,0.1880807727575302,0.22631821036338806,0.7272545099258423
2028,0.07613880932331085,0.41739580035209656,-0.2051372230052948,0.2204750031232834,0.0939100906252861,0.15099814534187317,0.2623458504676819,0.7024439573287964
2029,0.38156813383102417,1.4204471111297607,-0.3950817286968231,1.1598893404006958,-1.081068992614746,-0.1170969307422638,-0.48628154397010803,-0.05786037817597389
2030,0.49293252825737,1.3919857740402222,0.8769094347953796,0.6769610643386841,-0.007325867656618357,-0.1500803828239441,-0.40373483300209045,1.1991932392120361
2031,0.45391982793807983,1.4395939111709595,0.9226014018058777,0.4972987473011017,-0.00432302663102746,0.034450024366378784,-0.5484092831611633,1.194858431816101
2032,0.898775041103363,0.2099757045507431,-0.5361822843551636,0.504584014415741,-0.03040716052055359,0.5580123066902161,0.08292675018310547,-0.1780596524477005
2033,0.29426470398902893,1.3167048692703247,0.8254633545875549,-0.0012114332057535648,1.0549219846725464,0.8767035007476807,0.9224444031715393,0.32826486229896545
2034,-0.03649674355983734,0.5360580086708069,-0.20433568954467773,0.06809887290000916,-0.042746402323246,0.19719578325748444,0.25135093927383423,0.7488815784454346
2035,0.8685089945793152,0.26832568645477295,-0.5338909029960632,0.6871547698974609,-0.036152198910713196,0.6233686208724976,0.16340893507003784,-0.19230423867702484
2036,0.22084105014801025,1.3641269207000732,0.8551709055900574,0.06293024122714996,0.9901891946792603,0.8434174656867981,1.0088387727737427,0.23221734166145325
2037,0.0351252406835556,0.4948253035545349,-0.1904752552509308,0.15355749428272247,0.07704170793294907,0.18049664795398712,0.17861877381801605,0.663059651851654
2038,1.1269676685333252,0.48113083839416504,0.372731477022171,-0.04868314787745476,-0.6705901622772217,0.6408628225326538,-0.11868707090616226,0.37595468759536743
2039,1.071946144104004,0.4686315953731537,0.28880199790000916,0.02293909341096878,-0.7358563542366028,0.6688735485076904,-0.10190265625715256,0.3892509639263153
2040,0.4093022644519806,0.5573018193244934,-1.7040798664093018,0.42396873235702515,-0.21115802228450775,0.28151604533195496,0.685171902179718,0.4735167324542999
